0,0,0,0
0,2,1,1
0,4,1,1
0,5,2,1
0,7,2,1
0,9,2,2
0,10,3,2
0,12,3,3
0,14,4,3
0,16,4,3
0,17,4,4
0,19,5,4
0,21,5,5
0,22,6,5
0,24,6,5
0,26,6,6
0,28,7,6
0,29,7,6
0,31,8,7
0,32,8,7
0,34,8,7
0,35,9,8
0,38,9,8
0,40,9,8
0,41,10,9
0,43,10,9
0,45,11,10
0,45,11,10
0,48,12,10
0,50,12,11
0,51,12,11
0,53,13,11
0,55,13,12
0,57,13,12
0,58,14,13
0,60,14,13
0,61,15,13
0,63,15,14
0,65,15,14
0,67,16,14
0,68,16,15
0,70,17,15
0,72,17,15
0,74,17,16
0,75,18,16
0,77,18,17
0,79,18,17
0,80,19,17
0,81,19,18
0,84,20,18
0,86,20,18
0,87,20,19
0,89,21,19
0,90,21,20
0,92,22,20
0,94,22,20
0,95,22,21
0,97,23,21
0,98,23,22
0,101,24,22
0,102,24,22
0,104,24,23
0,106,25,23
0,108,25,24
0,109,26,24
0,110,26,24
0,112,27,25
0,114,27,25
0,115,27,26
0,117,28,26
0,119,28,27
0,121,29,27
0,123,29,27
0,124,30,28
0,126,30,28
0,128,30,29
0,129,31,29
0,132,31,29
0,132,32,30
0,135,32,30
0,136,33,31
0,138,33,31
0,140,34,31
0,142,34,32
0,143,35,32
0,145,35,33
0,146,35,33
0,149,36,33
0,150,36,34
0,151,37,34
0,153,37,35
0,155,38,35
0,157,38,36
0,158,39,36
0,160,39,36
0,162,40,37
0,163,40,37
0,165,41,38
0,165,41,38
0,169,42,38
0,170,42,39
0,172,43,39
0,174,43,40
0,175,44,40
0,177,44,40
0,179,44,41
0,180,45,41
0,182,45,42
0,183,46,42
0,185,46,42
0,186,47,43
0,189,47,43
0,191,48,43
0,193,48,44
0,194,49,44
0,196,49,45
0,198,50,45
0,199,50,46
0,201,51,46
0,203,51,46
0,204,52,47
0,206,52,47
0,208,53,48
0,209,53,48
0,210,54,48
0,212,54,49
0,214,55,49
0,215,55,50
0,217,56,50
0,219,56,50
0,219,57,51
0,223,57,51
0,224,58,52
0,225,58,52
0,228,59,52
0,230,60,53
0,231,60,53
0,233,61,54
0,235,61,54
0,236,62,54
0,238,62,55
0,240,63,55
0,241,63,56
0,243,64,56
0,245,64,56
0,246,65,57
0,248,65,57
0,250,66,58
0,252,66,58
0,253,67,58
0,255,67,59
0,255,68,59
0,255,69,60
0,255,69,60
0,255,70,61
0,255,70,61
0,255,71,61
0,255,72,62
0,255,72,62
0,255,73,63
0,255,73,63
0,255,74,64
0,255,75,64
0,255,75,65
0,255,76,65
0,255,76,66
0,255,77,66
0,255,78,66
0,255,78,67
0,255,79,67
0,255,80,68
0,255,80,68
0,255,81,69
0,255,82,69
0,255,82,70
0,255,83,70
0,255,84,71
0,255,84,71
0,255,85,71
0,255,86,72
0,255,86,72
0,255,87,73
0,255,88,73
0,255,88,73
0,255,89,74
0,255,90,74
0,255,90,75
0,255,91,75
0,255,92,75
0,255,92,76
0,255,93,76
0,255,94,76
0,255,94,77
0,255,95,77
0,255,96,78
0,255,97,78
0,255,97,78
0,255,98,79
0,255,98,79
0,255,99,79
0,255,100,79
0,255,100,80
0,255,101,80
0,255,102,80
0,255,103,81
0,255,103,81
0,255,104,81
0,255,105,82
0,255,105,82
0,255,106,82
0,255,107,82
0,255,107,83
0,255,108,83
0,255,109,83
0,255,109,84
0,255,110,84
0,255,111,84
0,255,111,84
0,255,112,85
0,255,113,85
0,255,113,85
0,255,114,85
0,255,115,86
0,255,116,86
0,255,116,86
0,255,117,86
0,255,118,87
0,255,118,87
0,255,119,87
0,255,119,87
0,255,120,88
0,255,121,88
0,255,121,88
0,255,122,88
0,255,123,88
0,255,123,89
0,255,124,89
0,255,125,89
0,255,125,89
0,255,126,89
0,255,126,89
0,255,127,90
0,255,127,90
0,255,128,90
0,255,128,90
0,255,128,90
0,255,129,90
0,255,129,90
0,255,129,90
0,255,129,90
0,255,129,91
0,255,130,91
0,255,130,91
0,255,130,91
0,255,130,91
0,255,130,91
